id,created_at,text,#retweets,#favorites
926116247783264257,2017-11-02 15:58:14,b'Social media platforms know just how to get under your skin. That is the power they have over you https://t.co/5kao6picCs',107,123
926115653387505664,2017-11-02 15:55:52,b'Mental illness is a better predictor of misery than poverty is https://t.co/AIUioXKes0',247,295
926111735811133442,2017-11-02 15:40:18,b'It could be that Italy\xe2\x80\x99s mafias have deterred jihadists from gaining a toehold https://t.co/oRRVLugKax',67,113
926108461166923776,2017-11-02 15:27:18,b'Editorial | Xi Jinping is the world\xe2\x80\x99s most powerful man\nhttps://t.co/uDoMbHBIaj',130,156
926105189085478913,2017-11-02 15:14:17,b'Plastic-eating caterpillars could save the planet https://t.co/NFxESxW9mw',300,430
926102099145916421,2017-11-02 15:02:01,"b'Puns are widely held in low esteem, but they demand intelligence, creativity and general knowledge https://t.co/AmPiSkuHhU'",122,234
926099263804837888,2017-11-02 14:50:45,b'How early photographs of India glossed over the reality of colonial rule https://t.co/9tHTRL63hD From the @1843mag\xe2\x80\xa6 https://t.co/uJEOazRiZm',61,108
926094965679316992,2017-11-02 14:33:40,b'The codes\xe2\x80\x99 spread need not be limited to tech companies and advertising firms https://t.co/ARaV7bTzKg',25,54
926090758872010754,2017-11-02 14:16:57,b'Donald Trump dominates Virginia\xe2\x80\x99s tight governor race https://t.co/lcVWD0SSzV',26,38
926082413289144320,2017-11-02 13:43:47,b'Suddenly the Congress Party is looking vigorous under Rahul Gandhi https://t.co/ULpvWHojkP',181,356
926078571306782720,2017-11-02 13:28:31,b'Dogs are more promiscuous than we think https://t.co/bQOcXU2ek1 From @1843mag https://t.co/Pwv73vZxrb',42,86
926074865832091648,2017-11-02 13:13:48,b'Interest rates rise in Britain for the first time in a decade https://t.co/zLk2osNj0K',60,66
926071489018855425,2017-11-02 13:00:23,b'Urbanisation is happening faster now than at any time in human history. Watch the rise of the megacities since 1950 https://t.co/2jZrIvzHLE',495,447
926071334928609280,2017-11-02 12:59:46,"b""Could the Bank of England's decision turn out to be a costly one? https://t.co/5I9dgtY2fG""",29,26
926068277243236352,2017-11-02 12:47:37,b'The last-standing of the Seven Wonders of the Ancient World is still giving up its secrets https://t.co/WNkSyjulSI',156,279
926065334523777025,2017-11-02 12:35:55,"b'Retail sales, producer prices, wages and exchange rates https://t.co/U1AJYckDYT'",12,19
926061330611818496,2017-11-02 12:20:01,b'Foreign reserves https://t.co/vWF9vVH06U',8,16
926050583911583744,2017-11-02 11:37:19,"b'Facebook, Google and Twitter were supposed to improve politics. Something has gone very wrong. Our cover this week https://t.co/ctmAGOsTzZ'",1924,2492
926043625729024001,2017-11-02 11:09:40,"b""What's the racial breakdown of Oscar nominations for best actor? Our data on the Academy Awards\xe2\x80\xa6 https://t.co/pvrfuKQHFd""",31,44
926037079053750272,2017-11-02 10:43:39,"b'Although it is decidedly a product of the zeitgeist, Rupi Kaur\xe2\x80\x99s poetry is powered by something more enduring https://t.co/Z6ItFvIpwn'",50,108
926032490141282304,2017-11-02 10:25:25,"b""The Brexit threat is not yet over, and Britain's economy is not overheating. Interest rates should remain low\xe2\x80\xa6 https://t.co/xXUKOEkHy9""",54,80
926020019355553793,2017-11-02 09:35:51,b'Bosnia currently has five presidents and myriad prime ministers https://t.co/5SlocQEsLH',57,68
926015563729702912,2017-11-02 09:18:09,"b'Republican candidate Ed Gillespie refuses to fully embrace the president, leaving Trump loyalists ambivalent https://t.co/B9pFleUvB0'",33,47
926011112801390592,2017-11-02 09:00:28,"b'Scott Pruitt, who heads the @EPA, turned to the Bible to defend a policy criticised by environmental scientists https://t.co/3nuXcuojYR'",42,54
926006708127887360,2017-11-02 08:42:58,b'In the medieval period restless souls inhabited whatever shape they thought might get them noticed https://t.co/FKU5q5gBoM',48,63
926002314825158657,2017-11-02 08:25:30,"b'Recent announcements of store closures by Macy\xe2\x80\x99s, Gap and American Eagle will be followed by more https://t.co/tUq2Tve5Iq'",52,65
925997978711621632,2017-11-02 08:08:16,b'Why QR codes are on the rise https://t.co/FUQLfbhknN',62,101
925993575514591232,2017-11-02 07:50:47,"b'Today the Bank of England is expected to raise interest rates, to 0.5% https://t.co/TFmlz02LEF'",86,57
925989281583304704,2017-11-02 07:33:43,"b'Military-grade cameras can \xe2\x80\x9cx-ray\xe2\x80\x9d the water, then send alerts to lifeguards and surfers https://t.co/WG7DNRCIGm'",57,88
925988232013271040,2017-11-02 07:29:33,b'Why are birds weaving cigarette butts into their nests? Listen to our science and technology podcast\xe2\x80\xa6 https://t.co/YQKAo4JefL',140,166
925985034733019136,2017-11-02 07:16:50,b'A fierce fight to keep Gujarat https://t.co/ad0ObLWfMx',15,34
925980884305698816,2017-11-02 07:00:21,b'The Arab world today is widely criticised for its sexual intolerance. Things were once different #econarchive https://t.co/2Bl4V2ne7u',60,125
925973894342770688,2017-11-02 06:32:34,b'Chief Solomon Osagie Alonge\xe2\x80\x99s photographs had been held at @NMAfA since 2009 https://t.co/JVzZzKocKS',42,80
925966011974733824,2017-11-02 06:01:15,"b'Traditional art forms, such as calligraphy and ink-painting, were too staid to capture the new reality after 1989 https://t.co/NXRUgSZ6G0'",28,61
925947930024038400,2017-11-02 04:49:24,b'Stripping statistics of its complexity to expose the sexy stuff underneath. From the archive https://t.co/4iEXBPgX2P',96,233
925943834114248706,2017-11-02 04:33:07,"b'As viewers saw at the end of season one, darkness still lingers in Hawkins https://t.co/I9nUleOvaN'",25,126
925920766775971840,2017-11-02 03:01:28,"b'Pressures on e-commerce companies to deliver cheaply will only rise, but customers are often thinly spread https://t.co/3unePxpXk5'",34,53
925916503156895744,2017-11-02 02:44:31,b'Constant innovation gives Amazon a huge competitive advantage which many retailers will struggle to match\xe2\x80\xa6 https://t.co/XmICOfRQix',74,117
925911974877319169,2017-11-02 02:26:32,"b'These days, the ethical positions of a green-minded Catholic cardinal and a Swedish Lutheran are hard to distinguish https://t.co/3JFp2VB7CS'",23,40
925907283120443393,2017-11-02 02:07:53,b'Can an overnight bus compete against an uncomfortable 90-minute flight? https://t.co/616JT3UjpY',147,387
925903384934273025,2017-11-02 01:52:24,b'Artificial intelligence will create new kinds of work https://t.co/YLxABeuVl2',323,439
925899114566569984,2017-11-02 01:35:25,b'Editorial | Xi Jinping is the world\xe2\x80\x99s most powerful man\nhttps://t.co/gVkUXcjN7G',107,122
925888428125900800,2017-11-02 00:52:58,b'Technology is on the verge of being able to generate credible video and audio of anyone saying anything https://t.co/kmhqEsYhPh',158,169
925877949169061888,2017-11-02 00:11:19,"b'Many central bankers are not yet ready to ""throw the Phillips curve out the window\xe2\x80\x9d https://t.co/sfCHHe4Xsh'",64,92
925873174415396864,2017-11-01 23:52:21,"b'America badly needs a centre-right party committed to fiscal restraint, not just to cutting taxes https://t.co/cgkmw6ffFd'",142,286
925865658281324544,2017-11-01 23:22:29,"b""Some Democrats worry that enmity for Donald Trump won't translate into a surge of votes for Ralph Northam https://t.co/ws73rsTSRU""",13,33
925852605150040064,2017-11-01 22:30:37,"b'RT @EconCulture: Poetry is in the midst of a renaissance, and is being driven by a clutch of young, digitally-savvy \xe2\x80\x9cInstapoets\xe2\x80\x9d https://t.\xe2\x80\xa6'",34,0
925827934316789762,2017-11-01 20:52:35,b'RT @EconCharlesRead: Why Keynes and Hayek were not as ideological opposed as economists as most people think #econarchive https://t.co/YX8f\xe2\x80\xa6',72,0
925816014876626946,2017-11-01 20:05:13,"b'The British are more confident about the existence of ghosts than they are of a divine creator, or heaven https://t.co/hJ9StGVY4F'",79,99
925811469358391296,2017-11-01 19:47:09,b'\xe2\x80\x9cArt and China after 1989\xe2\x80\x9d at the @Guggenheim is not for the faint-hearted https://t.co/RxXOjP7YES',24,45
925808025096638466,2017-11-01 19:33:28,b'In 2018 machines that can read and recognise faces will go mainstream https://t.co/8YAlW759nP',628,573
925807412912820224,2017-11-01 19:31:02,"b'From 2014\xe2\x80\x942016 the images were exhibited in America, with the approval of Oba Erediauwa, Benin\xe2\x80\x99s monarch at the time https://t.co/QcFDUixSlw'",25,48
925802972545773575,2017-11-01 19:13:23,b'Just how pronounced is the gender divide on screen? @1843mag crunches the numbers https://t.co/L9ehG1CqRx https://t.co/9ofTftRV8w',34,49
925798627729133568,2017-11-01 18:56:08,"b'Voter participation is lower in gubernatorial elections, which means the Virginia race could be decided by turnout https://t.co/eviO7qRRwO'",33,48
925794346812747776,2017-11-01 18:39:07,b'What life is like aboard America\xe2\x80\x99s doomsday plane https://t.co/ohBP3uqw2j From @1843mag https://t.co/0dW4yODpEU',17,66
925791157791199232,2017-11-01 18:26:27,b'Holy text is being cited by people who have diametrically different ideas about how to look after the planet https://t.co/qKn0qX6XZy',23,57
925788026235744256,2017-11-01 18:14:00,b'The inverse relationship between unemployment and inflation may no longer hold https://t.co/3BO1YlWS11',181,205
925784678774263810,2017-11-01 18:00:42,"b""This week's cartoon from Kal https://t.co/35P8NEjjEJ""",125,249
925774388758306816,2017-11-01 17:19:48,b'Disappointment seemed almost inevitable. But fans can breathe easy\xe2\x80\x94\xe2\x80\x9cStranger Things 2\xe2\x80\x9d lives up to its predecessor https://t.co/Vw5cXBbDum',20,99
925769793445253121,2017-11-01 17:01:33,b'Artificial intelligence will create new kinds of work https://t.co/GVuyOFtQFj',144,192
925765627834400770,2017-11-01 16:45:00,b'Technology is on the verge of being able to generate credible video and audio of anyone saying anything https://t.co/t7V2kMFkvF',62,72
925762682367762432,2017-11-01 16:33:17,b'Editorial | Xi Jinping is the world\xe2\x80\x99s most powerful man\nhttps://t.co/OYG7t24T8m',200,254
925758878805123073,2017-11-01 16:18:11,b'Can an overnight bus compete against an uncomfortable 90-minute flight? https://t.co/5UpyVIU5QC',68,120
925755502558146560,2017-11-01 16:04:46,b'Rupi Kaur reinvents poetry for the social media generation https://t.co/NwHasRF0JQ',54,116
925752389457580033,2017-11-01 15:52:23,"b'America badly needs a centre-right party committed to fiscal restraint, not just to cutting taxes https://t.co/V9Q3pMvGyA'",94,183
925748004279201793,2017-11-01 15:34:58,b'A fascinating survey of sex in the Arab world. From the archive https://t.co/lO8m6HPLGA',58,120
925743597118509057,2017-11-01 15:17:27,b'Green investors and right-wing sceptics clash on the meaning of scripture https://t.co/kss28mrIeU',26,44
925739401828818949,2017-11-01 15:00:47,b'The bitcoin bubble https://t.co/yeuiv6arhX',176,282
925735987967418368,2017-11-01 14:47:13,b'The Phillips curve may be broken for good https://t.co/qxSzMpI6fK',123,176
925734029411930113,2017-11-01 14:39:26,"b'RT @sarahmaslin: Fatal attractions: my and @arynbraun\'s story this week on the growth of ""dark tourism"" https://t.co/98n3Ft0QTf via @TheEco\xe2\x80\xa6'",2,0
925732532670337024,2017-11-01 14:33:29,"b'With 13 hectares of green space, the park radically transforms a historically problematic area https://t.co/52SCeaV12H'",35,65
925729663846113280,2017-11-01 14:22:05,"b'As the world marks the centenary of the October revolution, Russia is once again under the rule of a tsar. Our cove\xe2\x80\xa6 https://t.co/Egiddw6lJd'",238,364
925709616629108737,2017-11-01 13:02:26,b'France is suffering through a butter shortage. @ARobertsjourno explains why #beurregate https://t.co/FmIBuuA42i https://t.co/LfQH5NDoCo',77,71
925708404806602752,2017-11-01 12:57:37,"b'Amazon owns much of the stuff it sells, so competes directly with any seller that uses its services\xe2\x80\xa6 https://t.co/GIZ8kb994v'",52,84
925704063290888192,2017-11-01 12:40:22,b'Data are everywhere these days; the problem is making sense of them. That is the role of statistics #econarchive https://t.co/OEXAXH8mmS',132,212
925700029507166208,2017-11-01 12:24:20,b'Steadying a tottering financial system is never a graceful exercise https://t.co/CXxiwHalFf',29,49
925696129106436097,2017-11-01 12:08:50,b'Amazon looks set to wield even more power over manufacturers https://t.co/DFuv0AabY2',34,66
925692084069203970,2017-11-01 11:52:46,b'Where else are HIV or AIDS most prevalent? See our ranking https://t.co/Ne0V1geGkS https://t.co/6734oYkgnV',63,40
925687927534948352,2017-11-01 11:36:15,b'Hassan Hajjaj\xe2\x80\x99s photographs challenge Western ideals of beauty https://t.co/G7NkHq0OvR From @1843mag https://t.co/A0fgFfAVrk',43,85
925683962223190016,2017-11-01 11:20:29,b'Things may be looking up for Monte dei Paschi di Siena https://t.co/lNVDO1g5fx',29,45
925680089806835712,2017-11-01 11:05:06,b'OECD citizens now in their early 30s have 40% more than boomers enjoyed at their age https://t.co/6iwLYmbtuI',28,44
925675383940435968,2017-11-01 10:46:24,b'Eight people were killed. A dozen more were wounded https://t.co/fndrZ0r73K',52,48
925670889907212294,2017-11-01 10:28:32,b'Next year the massacre of the Russian royal family in July 1918 will be commemorated  https://t.co/8V8QOFqjsc',37,53
925666382573920256,2017-11-01 10:10:38,"b'.@jonathaneig\xe2\x80\x99s masterful book offers a bruising account of Ali\xe2\x80\x99s life, and jabs at myths throughout https://t.co/nfOdMVO5lJ'",43,100
925661842768265216,2017-11-01 09:52:35,"b'Economic transformation under Aung San Suu Kyi is a second, huge disappointment https://t.co/VfCsNMjE6l'",41,61
925657523402756096,2017-11-01 09:35:26,"b'Even as the future of other European countries is put in doubt, Bosnia plods on https://t.co/wAeFlzTJQw'",29,46
925653214074204160,2017-11-01 09:18:18,b'Today France\xe2\x80\x99s oft-renewed state of emergency expires https://t.co/bpEavNPGa5',31,38
925647903070281728,2017-11-01 08:57:12,"b'When he first started several years ago, Yang Ming made about 80 deliveries a day. Now the number is closer to 130 https://t.co/4XzHCs7fqv'",20,54
925641909380501504,2017-11-01 08:33:23,b'Increased global tension has highlighted another of Lehrer\xe2\x80\x99s favourite themes: nuclear weapons https://t.co/0mbdvvPh1D',65,70
925632404261392384,2017-11-01 07:55:37,b'Why hasn\xe2\x80\x99t Bosnia and Herzegovina collapsed? https://t.co/vbLQE5RxQT',40,71
925632338331160576,2017-11-01 07:55:21,b'Urbanisation is happening faster now than at any time in human history. Watch the rise of the megacities since 1950 https://t.co/WIOlbnTsW1',550,532
925628242052243456,2017-11-01 07:39:04,b'Many shark species are protected in Australia. But politicians can seek exemptions https://t.co/Z14yBRqnvu',19,32
925624074822389760,2017-11-01 07:22:31,b'An act of terror in New York https://t.co/yzftBtfusF',46,58
925621154769002496,2017-11-01 07:10:55,b'France is suffering through a butter shortage. @ARobertsjourno explains why #buerregate https://t.co/FmIBuuA42i https://t.co/LaRP2BcaMV',59,88
925617511403487232,2017-11-01 06:56:26,b'By 2030 nearly 9% of the global population will live in megacities https://t.co/1LLBKdpPlb',461,481
925611922887708672,2017-11-01 06:34:14,b'The only part of the ban left in place is the block on federal funding for sex-reassignment surgeries https://t.co/ivW0SclvtN',32,93
925594028145594368,2017-11-01 05:23:07,"b'Scientology is easy to mock, but \xe2\x80\x9creal\xe2\x80\x9d or not, this faith has a dark streak #econarchive https://t.co/FB7vYIGKax'",81,129
925576127648854016,2017-11-01 04:11:59,"b'\xe2\x80\x9cHistory is an extension of the battleground on which Israelis and Palestinians still fight,\xe2\x80\x9d writes @ian_black https://t.co/JuTihKdyrM'",31,70
925572125951512577,2017-11-01 03:56:05,"b'Ms Sobchak acknowledges that the election, due in March 2018, is not a real contest, but a \xe2\x80\x9chigh-budget show\xe2\x80\x9d https://t.co/FZkazqdSBM'",41,84
925567735035199489,2017-11-01 03:38:38,"b'Debates over privacy will intensify as consumer tracking online, at home and in shops becomes more pervasive https://t.co/fx3vDI1eZO'",59,77
925563169577291777,2017-11-01 03:20:30,"b'All across China, 2.5m couriers are at the ready to shuttle packages to their final destinations https://t.co/q9K0MbA2p2'",86,76
925558450020601857,2017-11-01 03:01:45,b'A contemptuous expos\xc3\xa9 of the American personal-finance industry. From the archive https://t.co/a4PTMusx7M',26,59
925557777992503296,2017-11-01 02:59:04,"b""Amazon and Alibaba are racing toward commercial ubiquity, but China's Alibaba is miles ahead https://t.co/XFitOdFp4g""",269,294
925553770746077184,2017-11-01 02:43:09,"b'As the world marks the centenary of the October revolution, Russia is once again under the rule of a tsar. Our cove\xe2\x80\xa6 https://t.co/om2Baem9nO'",210,265
925548989642100736,2017-11-01 02:24:09,"b'A website knows more about you than any shop assistant can, enabling it to offer personalised recommendations\xe2\x80\xa6 https://t.co/5L1CqG4EnD'",39,59
925544204557791233,2017-11-01 02:05:08,"b""Europe's cruel and lengthy witch hunts were concocted under a spell of hysteria https://t.co/9873Ke2fym https://t.co/bJOFSoUxss""",45,56
925539007668334592,2017-11-01 01:44:29,"b'When tattoos become art exhibits, what happens after the person dies? @1843mag investigates https://t.co/8Nlxyfdqkd https://t.co/tpAqunMHZ9'",19,47
925533851430146048,2017-11-01 01:24:00,b'How Robert Mueller\xe2\x80\x99s investigation could end https://t.co/6c8qKMAXmE',28,43
925528991322333184,2017-11-01 01:04:41,"b'Most dark tourists seek meaning, not merely the deeply macabre https://t.co/j5ROeyND3B'",8,38
925524260419985408,2017-11-01 00:45:53,b'Mass incarceration has raised the American poverty rate by an estimated 20% https://t.co/UtPOcr63mj',234,283
925519633754488832,2017-11-01 00:27:30,b'Americans are more at risk of being shot within their own country than dying in a terrorist attack overseas https://t.co/aSYXs2g4Mb',287,351
925516335433609216,2017-11-01 00:14:24,"b'A new type of drone, neither military nor civilian, is emerging https://t.co/t4IXJWPikn'",56,64
925511616044716033,2017-10-31 23:55:39,b'\xe2\x80\x9cWe\xe2\x80\x99ll be having bots trying to influence your bots about buying our products\xe2\x80\x9d https://t.co/CsTvTqNbWQ',31,70
925511545861365760,2017-10-31 23:55:22,b'New York and Tokyo were the original megacities. Today there are 32 cities with more than 10m inhabitants https://t.co/nxDNfCEmjG',372,413
925507126235140098,2017-10-31 23:37:48,"b'Among economists, there is near-universal acceptance that immigration generates huge benefits\xe2\x80\xa6 https://t.co/q9JVT959Mu'",195,246
925502383538532354,2017-10-31 23:18:57,b'Leaked CIA travel guidelines make good common-sense business travel tips\xe2\x80\x94for spies and sales managers alike https://t.co/5gNVrMV9vG',40,79
925498365110030340,2017-10-31 23:02:59,b'Dark tourism spooks its way into the mainstream https://t.co/xgz9rLRH7P',10,28
925496068510568448,2017-10-31 22:53:52,"b'The reasons for the ban \xe2\x80\x9cdo not appear to be supported by any facts,\xe2\x80\x9d writes Judge Colleen Kollar-Kottely https://t.co/UzSv0aAn9c'",52,137
925491249196535809,2017-10-31 22:34:43,"b'Today, black athletes protest against the government in unison. Ali was alone https://t.co/UT7xpzqgER'",132,300
925486518013218817,2017-10-31 22:15:55,b'Water is the new oil: a resource long squandered and soon to be overwhelmed by insatiable demand https://t.co/YA2mU1zpZ0',264,260
925481551219052545,2017-10-31 21:56:11,b'The Department of Justice argued that the young woman brought her predicament on herself https://t.co/c1KoQal0QL',21,40
925476908283891712,2017-10-31 21:37:44,"b'RT @EconCulture: His satirical songs shocked and amused Americans, while the politics of the 1960s gave him plenty of material https://t.co\xe2\x80\xa6'",10,0
925472530600775681,2017-10-31 21:20:20,b'When exactly the Israeli-Palestinian conflict began is hard to say. Many historians point to November 2nd 1917 https://t.co/rYwcm2P4RK',85,135
925469431601467393,2017-10-31 21:08:01,"b'In this season, old alliances are strained by events and heartbreak https://t.co/HnAqHHN7Rf'",27,95
925466269511553024,2017-10-31 20:55:27,"b'Martin Luther understood a new media environment, and saw how it could spread his message #Reformation500\xe2\x80\xa6 https://t.co/zLyXixXsbK'",92,143
925465765930782720,2017-10-31 20:53:27,"b'On UN World Cities Day, watch the rise of the so-called megacities\xe2\x80\x94those with more than 10m inhabitants https://t.co/r2zZz0yz30'",260,248
925463370542796800,2017-10-31 20:43:56,"b'For a trusted perspective on world affairs, subscribe today with an introductory offer and get a free notebook\xe2\x80\xa6 https://t.co/QxQVD2cSah'",5,19
925460593527504896,2017-10-31 20:32:54,b'The president and first lady gave out cookies to trick-or-treaters at the White House on October 30th 2017 before\xe2\x80\xa6 https://t.co/rkR92sDb0y',27,52
925456244596461568,2017-10-31 20:15:37,"b'How Beijing\xe2\x80\x99s hutong houses can be reinvented for the 21st century, from @1843mag https://t.co/0D5w2aLuDv https://t.co/om33I9H2tS'",19,60
925453390578102280,2017-10-31 20:04:17,"b""You wouldn't want to be stuck in New York, Los Angeles, Miami or Tampa if the zombie apocalypse strikes https://t.co/odjsMB2lpS""",76,78
925450280212287488,2017-10-31 19:51:55,"b'""How do you know she is a witch?"" https://t.co/neMaKKVgiF https://t.co/KSmVXr8Hl9'",63,92
925447405155377153,2017-10-31 19:40:30,"b'When tattoos become art exhibits, what happens after the person dies? @1843mag investigates https://t.co/HJhRM4AoTL https://t.co/jiiqruHMyM'",27,44
925444408660676608,2017-10-31 19:28:35,"b""Around the eighth century, Hallows Day began with a vigil held the evening before\xe2\x80\x94hence Hallow E'en https://t.co/k5jqBF1Snd""",75,103
925441220821778432,2017-10-31 19:15:55,b'The Catalan crisis adds to Gibraltar\xe2\x80\x99s Brexit concerns https://t.co/GZBDY7ZGAv',52,76
925435972443168768,2017-10-31 18:55:04,"b'Macy\xe2\x80\x99s, a department store, last year said it would close 100 of its 728 shops https://t.co/QJgaAzgljA https://t.co/gK4BQdkggm'",23,24
925431004407484416,2017-10-31 18:35:19,"b'As the world marks the centenary of the October revolution, Russia is once again under the rule of a tsar. Our cove\xe2\x80\xa6 https://t.co/LY1DicZWga'",226,310
925426225304260608,2017-10-31 18:16:20,b'A federal judge says transgender people deserve special judicial protection https://t.co/M3YYV0fIi5',56,149
925423305355558913,2017-10-31 18:04:44,b'How Robert Mueller\xe2\x80\x99s investigation could end https://t.co/8awsM1JHsY',17,37
925418874295717889,2017-10-31 17:47:07,b'It is the mediocre brands that will fade away as both smaller competitors and giant ones flourish https://t.co/eNaN4rplgb',34,70
925415785996083200,2017-10-31 17:34:51,b'What life is like aboard America\xe2\x80\x99s doomsday plane https://t.co/HsTqXdXkzg From @1843mag https://t.co/P8Q7SFmkZd',34,59
925411056427716608,2017-10-31 17:16:03,b'A new voting law for Italy https://t.co/ioQOpD0MeO',19,25
925407745695678464,2017-10-31 17:02:54,"b'Among economists, there is near-universal acceptance that immigration generates huge benefits\xe2\x80\xa6 https://t.co/PCUESCmhPe'",463,484
925403087891820544,2017-10-31 16:44:23,b'Americans are more at risk of being shot within their own country than dying in a terrorist attack overseas https://t.co/b72uYnQq7L',216,201
925399364897591296,2017-10-31 16:29:36,b'Leaked CIA travel guidelines make good common-sense business travel tips\xe2\x80\x94for spies and sales managers alike https://t.co/hSVb3GvLDF',45,75
925396101481533441,2017-10-31 16:16:38,b'Mass incarceration has raised the American poverty rate by an estimated 20% https://t.co/EgNzfmpZGz',122,119
925393062393712641,2017-10-31 16:04:33,b'Water is the new oil: a resource long squandered and soon to be overwhelmed by insatiable demand https://t.co/YGcZkKcCcb',427,454
925391330116866048,2017-10-31 15:57:40,"b""RT @stevenmazie: Here's my @TheEconomist story on Judge Kollar-Kottely's decision to block Trump's transgender troops ban https://t.co/Gz4v\xe2\x80\xa6""",11,0
925390036673220608,2017-10-31 15:52:32,"b'A new type of drone, neither military nor civilian, is emerging https://t.co/QKzky3vyjW'",71,82
925385701448876032,2017-10-31 15:35:18,b'Who can fill the role of Tom Lehrer today? https://t.co/wPWlxbs16N',41,67
925381609062391808,2017-10-31 15:19:03,"b'In the Czech Republic, almost everyone ran against the system https://t.co/UdfPQRMTjc'",54,90
925377327441293313,2017-10-31 15:02:02,b'A federal judge blocks Donald Trump\xe2\x80\x99s ban on transgender soldiers https://t.co/WsUUeSC15K',51,129
925373148530466816,2017-10-31 14:45:25,b'A pageant with a feminist cause in Liberia https://t.co/fWZkZ9TNLe',24,56
925369009670971392,2017-10-31 14:28:59,b'A bad election is worse than a delayed one https://t.co/HnmqNbGgYN',36,48
925364752293027840,2017-10-31 14:12:04,"b""Children collect candles in Manila. Millions of Filipinos flock to cemeteries on November 1 for All Saints' Day to\xe2\x80\xa6 https://t.co/hU9uUKLaW7""",33,69
925362729300516864,2017-10-31 14:04:01,"b""RT @DSORennie: All told, I've spent weeks on the US SecDef's official 747 (E4-B). My sketch of life aboard America\xe2\x80\x99s doomsday plane https:/\xe2\x80\xa6""",6,0
925360927645556739,2017-10-31 13:56:52,b'Ksenia Sobchak fills out the cast of Russia\xe2\x80\x99s electoral circus https://t.co/JbBBAC0tkd',17,27
925356232629805056,2017-10-31 13:38:12,b'Israel\xe2\x80\x99s \xe2\x80\x9cNew Labour\xe2\x80\x9d party https://t.co/H4IOVPwt0G',26,42
925351243890987008,2017-10-31 13:18:23,b'A history of the haunted house: @1843mag on how one painting spawned countless spooky imitators\xe2\x80\xa6 https://t.co/dp2EglcXdG',42,77
925346414653333504,2017-10-31 12:59:12,b'Fears that Xi Jinping is bad for private enterprise are overblown https://t.co/C5iekXUoFQ',32,34
925345226306318337,2017-10-31 12:54:28,"b""Maria Wazir was banned from playing sports as a girl, but that didn't stop her becoming a professional squash player https://t.co/KE0iBmgI99""",57,95
925341575970021376,2017-10-31 12:39:58,b'A compelling and disturbing history of Scientology. From the archive https://t.co/QXDA9nSbHf',35,87
925337069836173313,2017-10-31 12:22:04,b'RT @EconCulture: In the medieval period restless souls inhabited whatever shape they thought might get them noticed https://t.co/OJYBovRFja',18,0
925332603993055235,2017-10-31 12:04:19,b'A small circle of monarcho-nostalgists in places far from Russia are fuelling a debate https://t.co/rlyydU5ycq',12,30
925331680210153472,2017-10-31 12:00:39,"b""Amazon and Alibaba are racing toward commercial ubiquity, but China's Alibaba is miles ahead https://t.co/tfB5Ib42qF""",221,256
925328245721059328,2017-10-31 11:47:00,"b'What do pamphlets, ballads and woodcuts have in common with Facebook and Twitter? #Reformation500\xe2\x80\xa6 https://t.co/jI7phPcXzA'",122,169
925324092391206912,2017-10-31 11:30:29,b'Faddish ideas about saving are the financial equivalent of miracle diets #econarchive https://t.co/1vTY9xzLVH',15,47
925319978810773504,2017-10-31 11:14:09,b'Today\xe2\x80\x99s young adults have a significantly higher disposable income than previous generations had at the same age https://t.co/lE1a5regxd',73,120
925315914093998080,2017-10-31 10:58:00,"b'Should Republicans get their way, Americans can expect a pay rise\xe2\x80\x94just not a bumper one https://t.co/iAihkyDSbs'",9,17
925312108576825345,2017-10-31 10:42:52,b'This is the second advisory notice of its kind from the NAACP https://t.co/EKjYjk0vX7',38,70
925307866185191424,2017-10-31 10:26:01,"b""RT @tomstandage: It's #Reformation500 day, and social-media giants are under scrutiny, so here's a reminder of how Luther went viral https:\xe2\x80\xa6""",56,0
925307502593544192,2017-10-31 10:24:34,"b'Centuries have passed since witch hunts were in vogue, but fear-induced hysteria is no foreign concept\xe2\x80\xa6 https://t.co/xiszeWPYr9'",62,83
925302841425715200,2017-10-31 10:06:03,"b'The White House and allies are, in effect, attempting to argue that Robert Mueller is going after the wrong villain https://t.co/8L3Q22UUlU'",39,82
925298358385827840,2017-10-31 09:48:14,b'Aung San Suu Kyi\xe2\x80\x99s moral authority on the global stage was matched only by the Dalai Lama\xe2\x80\x99s https://t.co/UBz7Hib5Z2',30,69
925293940961693697,2017-10-31 09:30:41,b'The oldest mariner\xe2\x80\x99s astrolabe yields to scientific scrutiny https://t.co/KBSFu2XuVa',32,69
925289507464806400,2017-10-31 09:13:04,b'How China\xe2\x80\x99s artists made sense of their country https://t.co/NTFe2O9xXK',26,50
925285058616942592,2017-10-31 08:55:23,b'Phantasms and spirits have assumed many guises and taken up numerous causes over the millennia https://t.co/CE02XOvCds',30,53
925280700944801792,2017-10-31 08:38:04,b'Firms should make more information about salaries public https://t.co/yWjDBFCvi8',63,80
925276301174411264,2017-10-31 08:20:35,b'It is now practical to refuel electric vehicles through thin air https://t.co/UeH5kC7V4u',79,94
925272007704481792,2017-10-31 08:03:32,b'Brexit is giving high-flying foreigners itchy feet https://t.co/oTMUYhveEt',55,46
925267681019875328,2017-10-31 07:46:20,"b'But if museums are to share heritage with as many people as possible, Nigeria\xe2\x80\x99s institutions fall somewhat short https://t.co/kKSGkWfEen'",51,69
